Player,Pos,Team,Season
Juwan Morgan,PF,BOS,2022
Miye Oni,SG,UTA,2022
Jordan Schakel,SG,WAS,2022
Wayne Selden,SG,NYK,2022
Xavier Sneed,SF,2TM,2022
Xavier Sneed,SF,MEM,2022
Xavier Sneed,SF,UTA,2022
McKinley Wright IV,PG,MIN,2022
Moses Wright,PF,2TM,2022
Moses Wright,PF,LAC,2022
Moses Wright,PF,DAL,2022
Darren Collison,PG,LAL,2022
Damyean Dotson,SG,NYK,2022
Shaquille Harrison,SG,BRK,2022
Scotty Hopson,SG,OKC,2022
Chandler Hutchison,SF,PHO,2022
Jemerrio Jones,SF,LAL,2022
Carlik Jones,PG,2TM,2022
Carlik Jones,PG,DAL,2022
Carlik Jones,PG,DEN,2022
Rob Edwards,SG,OKC,2022
Emmanuel Mudiay,PG,SAC,2022
Matt Ryan,SF,BOS,2022
Deividas Sirvydis,SG,DET,2022
Joel Ayayi,SG,WAS,2022
Shaq Buchanan,SG,MEM,2022
Ahmad Caver,SG,IND,2022
Jarron Cumberland,SG,POR,2022
Aaron Henry,SF,PHI,2022
DaQuan Jeffries,SG,MEM,2022
Joe Johnson,SG,BOS,2022
Jaylen Morris,SG,SAS,2022
Jaden Springer,SG,PHI,2022
Tyrell Terry,PG,MEM,2022
George King,SF,DAL,2022
Scottie Lewis,SG,CHO,2022
Cat Barber,PG,ATL,2022
Jordan Bell,C,CHI,2022
Zylan Cheatham,SF,UTA,2022
Sam Dekker,PF,TOR,2022
Javin DeLaurier,C,MIL,2022
Jaime Echenique,C,WAS,2022
Jordan Goodwin,SG,WAS,2022
Tyler Hall,SG,NYK,2022
Nate Hinton,SG,IND,2022
Jay Huff,C,LAL,2022
Feron Hunt,SF,NYK,2022
DeJon Jarreau,SG,IND,2022
David Johnson,SG,TOR,2022
Arnoldas Kulboka,SF,CHO,2022
Anthony Lamb,SF,SAS,2022
JaQuori McLaughlin,PG,DAL,2022
C.J. Miles,SG,BOS,2022
Matt Mooney,SG,NYK,2022
Ade Murkey,SG,SAC,2022
Jaysean Paige,PG,DET,2022
Trayvon Palmer,SG,DET,2022
Emanuel Terry,PF,PHO,2022
Jon Teske,C,MEM,2022
M.J. Walker,SG,PHO,2022
League Average,,,2022
